"logoPlanID","policyS3LogoMappingID","pbp","cmsContractNumber","carrier","account","group","displayPlanName","isDefaultLogo","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyLogoID","isDeleted","s3LogoMappingID","policyID","policyS3LogoID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3LogoID-2","s3LogoName","s3LogoURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3"
7688,1323,"003","H5322",NULL,NULL,NULL,"UnitedHealthcare",False,"2022-01-14 05:00:00+00",NULL,"2022-01-13 23:34:37.480839+00",NULL,"2022-01-13 23:34:37.480839+00",NULL,7879,False,1323,1273,540,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,540,"UHC_MB_v2.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_v2.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7689,1323,"004","H5322",NULL,NULL,NULL,"UnitedHealthcare",False,"2022-01-14 05:00:00+00",NULL,"2022-01-13 23:34:51.437852+00",NULL,"2022-01-13 23:34:51.437852+00",NULL,7880,False,1323,1273,540,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,540,"UHC_MB_v2.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_v2.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7690,1346,"003","R3175",NULL,NULL,NULL,"UnitedHealthcare Community Plan",False,"2022-01-14 05:00:00+00",NULL,"2022-01-13 23:35:36.688857+00",NULL,"2022-01-13 23:35:36.688857+00",NULL,7881,False,1346,1247,540,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,540,"UHC_MB_v2.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_v2.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7691,1524,NULL,"H5969",NULL,NULL,NULL,"AlohaCare",False,"2022-01-15 05:00:00+00",NULL,"2022-01-14 15:15:02.643564+00",NULL,"2022-01-14 15:15:02.643564+00",NULL,7882,False,1524,1668,653,"2022-01-14 15:15:02.643564+00",NULL,"2022-01-14 15:15:02.643564+00",NULL,653,"73_IRX_ALOHACARE-MED-D_CMYK_LT_V20210820 (003).jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/73_IRX_ALOHACARE-MED-D_CMYK_LT_V20210820%20%28003%29.jpg","2022-01-11 16:25:03.995976+00",NULL,"2022-01-11 16:25:03.995976+00",NULL
7692,1525,"03","H5969",NULL,NULL,NULL,"AlohaCare",False,"2022-01-15 05:00:00+00",NULL,"2022-01-14 15:18:04.107564+00",NULL,"2022-01-14 15:18:04.107564+00",NULL,7883,False,1525,1668,610,"2022-01-14 15:18:04.107564+00",NULL,"2022-01-14 15:18:04.107564+00",NULL,610,"73_IRX_ALOHACARE-MED-D_CMYK_LT_V20210820 (002).jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/73_IRX_ALOHACARE-MED-D_CMYK_LT_V20210820%20%28002%29.jpg","2021-12-08 14:54:45.112821+00",NULL,"2021-12-08 14:54:45.112821+00",NULL
7698,1051,NULL,NULL,"8724","MANY","BX10","Montefiore + Oscar Easy Care",False,"2022-01-15 05:00:00+00",NULL,"2022-01-14 19:31:12.59536+00",NULL,"2022-01-14 19:31:12.59536+00",NULL,7889,False,1051,1483,455,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,455,"MontefioreOscar_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/MontefioreOscar_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7699,1051,NULL,NULL,"8724","MANY","BX20","Montefiore + Oscar Extra Benefits",False,"2022-01-15 05:00:00+00",NULL,"2022-01-14 19:31:42.858269+00",NULL,"2022-01-14 19:31:42.858269+00",NULL,7890,False,1051,1483,455,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,455,"MontefioreOscar_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/MontefioreOscar_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7700,1468,NULL,NULL,"8868","WCH2491HI",NULL,"‘Ohana Health Plan",False,"2022-01-15 05:00:00+00",NULL,"2022-01-14 19:40:38.503237+00",NULL,"2022-01-14 19:40:38.503237+00",NULL,7891,False,1468,839,630,"2022-01-03 22:00:08.310749+00",NULL,"2022-01-03 22:00:08.310749+00",NULL,630,"Wellcare_By_Ohana 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Ohana%2022.jpg","2021-12-08 14:54:45.112821+00",NULL,"2021-12-08 14:54:45.112821+00",NULL
7702,1530,NULL,"H3237",NULL,NULL,NULL,"Health Net Cal MediConnect Plan",False,"2022-01-15 05:00:00+00",NULL,"2022-01-14 20:41:39.187332+00",NULL,"2022-01-14 20:41:39.187332+00",NULL,7893,False,1530,1683,652,"2022-01-14 20:41:39.187332+00",NULL,"2022-01-14 20:41:39.187332+00",NULL,652,"CA_MMP_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/CA_MMP_Logo%2022.jpg","2022-01-11 16:25:03.995976+00",NULL,"2022-01-11 16:25:03.995976+00",NULL
7681,1321,NULL,"H5008",NULL,NULL,NULL,"UnitedHealthcare Community Plan",True,"2022-01-14 05:00:00+00",NULL,"2022-01-13 23:32:14.368311+00",NULL,"2022-01-13 23:32:14.368311+00",NULL,7872,False,1321,1276,540,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,540,"UHC_MB_v2.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_v2.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7686,1323,NULL,"H5322",NULL,NULL,NULL,"UnitedHealthcare Community Plan",True,"2022-01-14 05:00:00+00",NULL,"2022-01-13 23:34:05.165816+00",NULL,"2022-01-13 23:34:05.165816+00",NULL,7877,False,1323,1273,540,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,540,"UHC_MB_v2.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_v2.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7919,1619,NULL,NULL,NULL,NULL,NULL,"Care N' Care Insurance Company Inc",True,"2022-04-05 04:00:00+00",NULL,"2022-04-04 19:37:10.809916+00",NULL,"2022-04-04 19:37:10.809916+00",NULL,NULL,False,1619,1069,694,"2022-04-04 19:35:27.282365+00",NULL,"2022-04-04 19:35:27.282365+00",NULL,694,"CNC and SWHR Combo_v1.png","https://cc-policy-config-logos-prod.s3.amazonaws.com/CNC%20and%20SWHR%20Combo_v1.png","2022-04-04 19:30:45.9231+00",NULL,"2022-04-04 19:30:45.9231+00",NULL
8018,1640,NULL,NULL,NULL,NULL,NULL,"PHP Medicare (HMO-POS)",True,"2022-09-22 04:00:00+00",NULL,"2022-09-21 14:26:44.901846+00","216672","2022-09-21 14:26:44.901846+00",NULL,NULL,False,1640,1827,698,"2022-07-06 17:05:57.121041+00","216672","2022-07-06 17:05:57.121041+00",NULL,698,"Lumeris PHP-Med_Logo-black.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Lumeris%20PHP-Med_Logo-black.jpg","2022-07-06 17:05:57.121041+00","216672","2022-07-06 17:05:57.121041+00",NULL
8379,1789,NULL,"H2663",NULL,NULL,NULL,"Aetna Medicare",False,"2023-01-01 05:00:00+00",NULL,"2022-12-19 01:49:24.118598+00","441324","2022-12-19 01:49:24.118598+00",NULL,NULL,False,1789,1442,759,"2022-12-19 01:49:07.918023+00","441324","2022-12-19 01:49:07.918023+00",NULL,759,"Aetna_logo_reg_rgb_vio.png","https://cc-policy-config-logos-prod.s3.amazonaws.com/Aetna_logo_reg_rgb_vio.png","2022-12-19 01:40:31.357627+00","441324","2022-12-19 01:40:31.357627+00",NULL
8470,1869,NULL,NULL,"8796","WCH0174TX","WH0174009","WellCare",False,"2023-01-01 05:00:00+00",NULL,"2022-12-19 19:30:56.3226+00","441324","2022-12-19 19:30:56.3226+00",NULL,NULL,False,1869,832,746,"2022-12-19 19:27:20.185356+00","441324","2022-12-19 19:27:20.185356+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
8828,1704,"39540009","H5932",NULL,NULL,NULL,"Highmark Wholecare - H5932",False,"2023-07-20 04:00:00+00",NULL,"2023-07-19 18:38:12.548025+00","346159","2023-07-19 18:38:12.548025+00",NULL,NULL,False,1704,1881,728,"2022-10-31 12:40:38.602497+00","223560","2022-10-31 12:40:38.602497+00",NULL,728,"HWC BS Logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HWC%20BS%20Logo.jpg","2022-10-19 16:53:34.008+00","223560","2022-10-19 16:53:34.008+00",NULL
8829,1704,"39550009","H5932",NULL,NULL,NULL,"Highmark Wholecare - H5932",False,"2023-07-20 04:00:00+00",NULL,"2023-07-19 18:38:35.269769+00","346159","2023-07-19 18:38:35.269769+00",NULL,NULL,False,1704,1881,728,"2022-10-31 12:40:38.602497+00","223560","2022-10-31 12:40:38.602497+00",NULL,728,"HWC BS Logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HWC%20BS%20Logo.jpg","2022-10-19 16:53:34.008+00","223560","2022-10-19 16:53:34.008+00",NULL
9158,2056,NULL,NULL,"9096",NULL,NULL,"The Pension, Hospitalization and Benefit Plan of the Electrical Industry (PHBP)",False,"2023-11-14 05:00:00+00",NULL,"2023-11-13 14:57:52.575763+00","346159","2023-11-13 14:57:52.575763+00",NULL,NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL
9256,2116,NULL,NULL,"2FRA","EX352600","002","Wellcare Dual Liberty (HMO D-SNP)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-18 19:01:09.568996+00","216672","2023-12-18 19:01:09.568996+00",NULL,NULL,False,2116,2131,746,"2023-12-18 18:59:52.847024+00","216672","2023-12-18 18:59:52.847024+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9375,2142,NULL,NULL,"2FGA","EX352761","207","Wellcare Medicare Rx Value Plus (PDP)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 01:46:45.532845+00","216672","2023-12-19 01:46:45.532845+00",NULL,NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9489,2170,NULL,NULL,"2FFA","EX352278","212","Wellcare Giveback (HMO)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 17:23:39.02576+00","450972","2023-12-19 17:23:39.02576+00",NULL,NULL,False,2170,2077,746,"2023-12-19 17:13:34.303206+00","450972","2023-12-19 17:13:34.303206+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9622,2203,NULL,NULL,"2FRA","EX352591","004","Wellcare Dual Access (HMO D-SNP)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 18:46:41.486258+00","450972","2023-12-19 18:46:41.486258+00",NULL,NULL,False,2203,2108,746,"2023-12-19 18:45:22.604501+00","450972","2023-12-19 18:45:22.604501+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9742,2244,NULL,NULL,"2FFA","EX352440","001","Wellcare No Premium Open (PPO)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 20:44:44.230852+00","397267","2023-12-19 20:44:44.230852+00",NULL,NULL,False,2244,2068,746,"2023-12-19 20:44:05.866896+00","397267","2023-12-19 20:44:05.866896+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9743,2245,NULL,NULL,"2FFA","EX352223","054","Wellcare Giveback (HMO)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 20:45:25.650393+00","397267","2023-12-19 20:45:25.650393+00",NULL,NULL,False,2245,2069,763,"2023-12-19 20:45:07.190461+00","397267","2023-12-19 20:45:07.190461+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL
9744,2245,NULL,NULL,"2FFA","EX352199","057","Wellcare Specialty No Premium (HMO C-SNP)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 20:45:42.103116+00","397267","2023-12-19 20:45:42.103116+00",NULL,NULL,False,2245,2069,763,"2023-12-19 20:45:07.190461+00","397267","2023-12-19 20:45:07.190461+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL
9941,407,NULL,NULL,"9515",NULL,NULL,"SilverScript (Employer PDP)",False,"2024-01-10 05:00:00+00",NULL,"2024-01-09 18:50:49.980884+00","450972","2024-01-09 18:50:49.980884+00",NULL,NULL,False,407,829,524,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,524,"SilverScript_logo_Grayscale.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SilverScript_logo_Grayscale.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7920,1618,NULL,NULL,NULL,NULL,NULL,"Care N' Care Insurance Company Inc",True,"2022-04-05 04:00:00+00",NULL,"2022-04-04 19:38:54.972206+00",NULL,"2022-04-04 19:38:54.972206+00",NULL,NULL,False,1618,1070,694,"2022-04-04 19:30:45.9231+00",NULL,"2022-04-04 19:30:45.9231+00",NULL,694,"CNC and SWHR Combo_v1.png","https://cc-policy-config-logos-prod.s3.amazonaws.com/CNC%20and%20SWHR%20Combo_v1.png","2022-04-04 19:30:45.9231+00",NULL,"2022-04-04 19:30:45.9231+00",NULL
8288,984,NULL,NULL,NULL,NULL,NULL,"Mercy Care Advantage",True,"2023-01-01 05:00:00+00",NULL,"2022-12-07 00:07:20.612274+00","441324","2022-12-07 00:07:46.844952+00","441324",NULL,True,984,1429,452,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,452,"MercyCareAdv-Black._logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/MercyCareAdv-Black._logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
8471,1869,NULL,NULL,"8796","WCH0174TX","WH0174010","WellCare",False,"2023-01-01 05:00:00+00",NULL,"2022-12-19 19:33:20.40659+00","441324","2022-12-19 19:33:20.40659+00",NULL,NULL,False,1869,832,746,"2022-12-19 19:27:20.185356+00","441324","2022-12-19 19:27:20.185356+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
8472,1869,NULL,NULL,"8796","WCG0174TX","WH0174011","WellCare",False,"2023-01-01 05:00:00+00",NULL,"2022-12-19 19:34:01.498396+00","441324","2022-12-19 19:34:01.498396+00",NULL,NULL,False,1869,832,746,"2022-12-19 19:27:20.185356+00","441324","2022-12-19 19:27:20.185356+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
8558,1918,NULL,"H3154",NULL,NULL,NULL,"Horizon Medicare Blue HMO",False,"2023-01-19 05:00:00+00",NULL,"2023-01-18 19:06:45.915599+00","346159","2023-01-18 19:06:45.915599+00",NULL,NULL,False,1918,1105,780,"2023-01-18 19:02:13.231607+00","346159","2023-01-18 19:02:13.231607+00",NULL,780,"Contracts H3154 H7971 H8298 S5993 Logo_2023.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Contracts%20H3154%20H7971%20H8298%20S5993%20Logo_2023.jpg","2023-01-18 19:02:13.231607+00","346159","2023-01-18 19:02:13.231607+00",NULL
8830,1704,"39580009","H5932",NULL,NULL,NULL,"Highmark Wholecare - H5932",False,"2023-07-20 04:00:00+00",NULL,"2023-07-19 18:39:06.245205+00","346159","2023-07-19 18:39:06.245205+00",NULL,NULL,False,1704,1881,728,"2022-10-31 12:40:38.602497+00","223560","2022-10-31 12:40:38.602497+00",NULL,728,"HWC BS Logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/HWC%20BS%20Logo.jpg","2022-10-19 16:53:34.008+00","223560","2022-10-19 16:53:34.008+00",NULL
9046,2042,NULL,NULL,"7288",NULL,NULL,"Express Scripts Medicare( R ) (PDP) for Franklin Essex Hamilton Health Insurance Consortium",False,"2023-11-11 05:00:00+00",NULL,"2023-11-10 18:24:14.106524+00","216672","2023-11-10 18:24:14.106524+00",NULL,NULL,False,2042,2007,861,"2023-11-10 18:23:57.753768+00","216672","2023-11-10 18:23:57.753768+00",NULL,861,"LOG_7288_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_7288_EM_MTM2024_1_000.jpg","2023-11-10 18:23:57.753768+00","216672","2023-11-10 18:23:57.753768+00",NULL
9159,2056,NULL,NULL,"9368",NULL,NULL,"FELRA & UFCW Retiree Health and Welfare Plan, a plan of the FELRA & UFCW VEBA Fund",False,"2023-11-14 05:00:00+00",NULL,"2023-11-13 14:58:22.606383+00","346159","2023-11-13 15:02:24.85965+00","346159",NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL
9257,2116,NULL,NULL,"2FRA","EX355157","007","Wellcare All Dual Assure (HMO D-SNP)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-18 19:01:31.050744+00","216672","2023-12-18 19:01:31.050744+00",NULL,NULL,False,2116,2131,746,"2023-12-18 18:59:52.847024+00","216672","2023-12-18 18:59:52.847024+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9376,2142,NULL,NULL,"2FGA","EX352767","213","Wellcare Medicare Rx Value Plus (PDP)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 01:47:10.601744+00","216672","2023-12-19 01:47:10.601744+00",NULL,NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9491,2170,NULL,NULL,"2FFA","EX352279","213","Wellcare No Premium (HMO)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 17:24:13.575065+00","450972","2023-12-19 17:24:13.575065+00",NULL,NULL,False,2170,2077,746,"2023-12-19 17:13:34.303206+00","450972","2023-12-19 17:13:34.303206+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9494,2170,NULL,NULL,"2FFA","EX352277","211","Wellcare No Premium (HMO)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 17:25:15.373268+00","450972","2023-12-19 17:25:15.373268+00",NULL,NULL,False,2170,2077,746,"2023-12-19 17:13:34.303206+00","450972","2023-12-19 17:13:34.303206+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9623,2204,NULL,NULL,"2FFA","EX352350","005","Wellcare No Premium (HMO)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 18:47:24.821281+00","450972","2023-12-19 18:47:24.821281+00",NULL,NULL,False,2204,2109,746,"2023-12-19 18:47:06.667743+00","450972","2023-12-19 18:47:06.667743+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL
9745,2245,NULL,NULL,"2FFA","EX352222","053","Wellcare No Premium (HMO)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 20:46:02.371939+00","397267","2023-12-19 20:46:02.371939+00",NULL,NULL,False,2245,2069,763,"2023-12-19 20:45:07.190461+00","397267","2023-12-19 20:45:07.190461+00",NULL,763,"Wellcare_By_Allwell 22 .jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022%20.jpg","2022-12-19 19:48:27.824034+00","441324","2022-12-19 19:48:27.824034+00",NULL
9942,407,NULL,NULL,"9516",NULL,NULL,"SilverScript (Employer PDP)",False,"2024-01-10 05:00:00+00",NULL,"2024-01-09 18:51:06.422509+00","450972","2024-01-09 18:51:06.422509+00",NULL,NULL,False,407,829,524,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,524,"SilverScript_logo_Grayscale.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SilverScript_logo_Grayscale.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
7921,1386,"005","H0571",NULL,NULL,NULL,"Chinese Community Health Plan",False,"2022-04-07 04:00:00+00",NULL,"2022-04-05 14:45:24.892771+00",NULL,"2022-04-05 14:45:24.892771+00",NULL,NULL,False,1386,664,602,"2021-12-29 14:09:44.639076+00",NULL,"2021-12-29 14:09:44.639076+00",NULL,602,"CCHP 2022 -EN-Color 300x100.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/CCHP%202022%20-EN-Color%20300x100.jpg","2021-12-08 14:54:45.112821+00",NULL,"2021-12-08 14:54:45.112821+00",NULL
7719,797,NULL,"S0655",NULL,NULL,NULL,"Tufts Health Plan Medicare Preferred",True,"2022-01-01 05:00:00+00",NULL,"2022-01-24 17:21:30.468291+00",NULL,"2022-01-24 17:21:30.468291+00",NULL,7591,False,797,1102,527,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,527,"TUFTS-logo-Blue-4C.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/TUFTS-logo-Blue-4C.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
8020,453,NULL,"H5608",NULL,NULL,NULL,"Denver Health Medical Plan, Inc.",True,"2018-01-01 05:00:00+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,4540,False,453,749,103,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,103,"DH_MedicalPlan_MedicareAdvantage_Gradation_Horizontal.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/DH_MedicalPlan_MedicareAdvantage_Gradation_Horizontal.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
8022,1107,NULL,"H2171",NULL,NULL,NULL,"Care N' Care Insurance Company Inc",True,"2021-01-01 05:00:00+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,6540,False,1107,1069,378,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,378,"Logo_H2171_H6328.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Logo_H2171_H6328.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
8023,1109,NULL,"H6328",NULL,NULL,NULL,"Care N' Care Insurance Company Inc",True,"2021-01-07 05:00:00+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,6544,False,1109,1070,378,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,378,"Logo_H2171_H6328.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Logo_H2171_H6328.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
8024,727,NULL,"S7694",NULL,NULL,NULL,"Elixir Insurance",True,"2021-01-13 05:00:00+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,"2022-09-28 16:17:13.651808+00",NULL,7021,False,727,1082,424,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,424,"Logo_S7694.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Logo_S7694.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
